latitude,longitude,date,tempf
44.6035,-72.6384,12/20/2020,26
37.3361,-77.9732,12/20/2020,38
37.3784,-77.5858,12/20/2020,39
37.7242,-77.9143,12/20/2020,39
36.6673,-80.2861,12/20/2020,38
38.1823,-77.6563,12/20/2020,37
43.0177,-87.4816,12/20/2020,32
44.7896,-88.7558,12/20/2020,31
44.478,-88.967,12/20/2020,31
44.1128,-89.2398,12/20/2020,30
32.9189,-111.3673,12/20/2020,55
34.2777,-91.9307,12/20/2020,50
34.7798,-90.7793,12/20/2020,48
33.5912,-92.8784,12/20/2020,49
33.0236,-116.7761,12/20/2020,63
39.8743,-104.3319,12/20/2020,37
37.9582,-102.3922,12/20/2020,34
38.872,-105.1826,12/20/2020,29
27.4928,-81.8216,12/20/2020,66
29.9901,-83.1785,12/20/2020,60
31.1529,-83.4296,12/20/2020,57
32.1721,-82.5333,12/20/2020,51
34.5529,-83.2902,12/20/2020,38
41.1395,-87.8611,12/20/2020,35
41.6425,-85.4263,12/20/2020,33
39.4826,-86.4475,12/20/2020,38
41.6434,-85.0025,12/20/2020,33
42.0417,-92.9815,12/20/2020,31
43.0759,-94.6673,12/20/2020,33
42.3932,-96.0533,12/20/2020,35
38.0499,-100.7399,12/20/2020,40
39.7767,-97.0956,12/20/2020,40
38.2899,-84.5794,12/20/2020,41
37.52,-87.6851,12/20/2020,43
32.7302,-91.2341,12/20/2020,52
39.5299,-79.2694,12/20/2020,32
39.2392,-76.1242,12/20/2020,37
38.8259,-76.8473,12/20/2020,36
41.9872,-70.7419,12/20/2020,35
42.332,-71.0202,12/20/2020,31
44.7237,-94.9556,12/20/2020,32
40.4073,-91.7295,12/20/2020,35
40.2094,-94.4041,12/20/2020,36
39.4983,-92.0065,12/20/2020,37
37.7111,-89.8021,12/20/2020,40
46.1617,-106.702,12/20/2020,42
42.5071,-102.3897,12/20/2020,37
38.9051,-119.609,12/20/2020,35
39.9002,-117.0472,12/20/2020,36
33.9018,-108.3921,12/20/2020,35
32.7957,-103.4133,12/20/2020,47
36.4894,-81.1323,12/20/2020,34
36.1317,-80.2573,12/20/2020,40
35.2933,-81.1773,12/20/2020,39
35.7898,-78.6506,12/20/2020,40
47.0093,-103.3649,12/20/2020,36
48.7684,-98.4638,12/20/2020,23
47.1181,-101.3314,12/20/2020,31
41.9241,-81.3926,12/20/2020,38
39.7672,-81.4526,12/20/2020,37
40.8297,-81.8872,12/20/2020,36
35.9077,-96.3798,12/20/2020,44
44.4963,-119.0141,12/20/2020,33
40.7037,-76.2178,12/20/2020,27
40.9622,-77.0555,12/20/2020,29
44.8964,-103.5018,12/20/2020,41
43.2082,-100.7172,12/20/2020,40
35.654,-88.3877,12/20/2020,45
32.7419,-101.9473,12/20/2020,47
30.5432,-95.9881,12/20/2020,52
32.3036,-101.4385,12/20/2020,49
29.3826,-96.9236,12/20/2020,55
33.1165,-94.7313,12/20/2020,48
30.8962,-100.5272,12/20/2020,52
41.037,-112.2021,12/20/2020,31
44.4607,-73.0705,12/20/2020,30
38.1678,-79.1467,12/20/2020,34
37.8306,-78.2844,12/20/2020,37
36.6802,-77.5603,12/20/2020,38
39.0811,-77.6389,12/20/2020,33
37.3026,-75.9239,12/20/2020,44
36.7128,-82.6136,12/20/2020,35
36.6835,-79.8636,12/20/2020,38
48.0549,-121.7664,12/20/2020,42
38.8342,-81.6777,12/20/2020,37
39.3291,-80.0456,12/20/2020,36
45.2117,-90.5049,12/20/2020,25
42.1303,-104.9608,12/20/2020,40
32.5364,-86.6445,12/20/2020,51
33.9774,-86.5672,12/20/2020,48
34.4609,-85.804,12/20/2020,44
63.865,-143.2186,12/20/2020,-19
33.8932,-92.1887,12/20/2020,49
33.6667,-93.3051,12/20/2020,48
35.9097,-92.6994,12/20/2020,42
35.857,-92.1405,12/20/2020,43
39.666,-121.6019,12/20/2020,51
29.6757,-82.3572,12/20/2020,61
30.2376,-85.6313,12/20/2020,63
26.1187,-81.4009,12/20/2020,71
30.6059,-81.7649,12/20/2020,61
28.7143,-82.0747,12/20/2020,62
31.2743,-83.2319,12/20/2020,57
44.2181,-111.4844,12/20/2020,21
43.761,-111.2118,12/20/2020,22
41.8521,-88.086,12/20/2020,33
39.3554,-90.3878,12/20/2020,37
40.0226,-89.7941,12/20/2020,36
37.2156,-89.1278,12/20/2020,43
37.4751,-89.2529,12/20/2020,41
38.1864,-86.1037,12/20/2020,42
39.783,-86.1358,12/20/2020,38
40.1644,-85.005,12/20/2020,36
40.8437,-85.7952,12/20/2020,35
41.3338,-94.9333,12/20/2020,32
43.3785,-95.6338,12/20/2020,33
37.1694,-94.8457,12/20/2020,41
37.2338,-99.8139,12/20/2020,40
39.0473,-98.2143,12/20/2020,44
39.8289,-97.6509,12/20/2020,42
38.947,-84.3796,12/20/2020,41
38.6683,-85.1241,12/20/2020,40
37.2095,-88.3634,12/20/2020,44
37.2413,-83.2178,12/20/2020,40
38.5138,-84.0638,12/20/2020,40
30.6527,-92.8196,12/20/2020,53
30.7207,-92.4041,12/20/2020,54
31.1106,-93.1815,12/20/2020,54
45.9177,-69.1045,12/20/2020,26
44.3254,-85.0855,12/20/2020,32
43.6773,-92.0937,12/20/2020,30
45.5896,-95.4467,12/20/2020,29
32.8925,-90.8274,12/20/2020,52
33.9559,-90.1728,12/20/2020,50
37.6597,-92.5948,12/20/2020,39
38.6407,-90.446,12/20/2020,41
46.3806,-109.1746,12/20/2020,36
42.8944,-98.773,12/20/2020,38
41.6594,-102.3282,12/20/2020,38
40.3955,-96.2686,12/20/2020,38
36.613,-104.6401,12/20/2020,34
42.2449,-78.681,12/20/2020,32
43.0009,-78.1928,12/20/2020,34
42.7104,-73.5138,12/20/2020,28
40.9436,-72.6922,12/20/2020,38
42.4533,-76.4737,12/20/2020,30
34.7635,-77.5033,12/20/2020,45
35.2789,-82.1677,12/20/2020,39
35.2101,-82.8167,12/20/2020,34
46.4642,-98.5261,12/20/2020,31
40.7685,-80.7772,12/20/2020,36
38.817,-82.3017,12/20/2020,38
40.0567,-81.4979,12/20/2020,37
40.5353,-84.6321,12/20/2020,36
34.7094,-97.3127,12/20/2020,47
35.6176,-95.3839,12/20/2020,43
36.7651,-98.869,12/20/2020,43
44.1631,-120.3716,12/20/2020,37
43.9151,-121.2256,12/20/2020,43
44.4948,-122.5438,12/20/2020,48
45.3992,-120.6785,12/20/2020,45
45.7371,-97.5809,12/20/2020,31
44.6068,-102.7159,12/20/2020,38
35.7375,-84.3162,12/20/2020,40
35.1838,-89.8954,12/20/2020,46
28.1042,-96.978,12/20/2020,58
29.809,-103.2525,12/20/2020,49
33.1939,-96.5782,12/20/2020,49
34.9408,-102.6076,12/20/2020,43
28.8693,-99.1088,12/20/2020,58
28.6607,-97.4304,12/20/2020,56
35.8162,-100.2848,12/20/2020,43
36.2787,-100.8159,12/20/2020,41
31.4016,-100.4614,12/20/2020,52
36.7645,-77.8609,12/20/2020,38
36.6563,-81.2253,12/20/2020,34
36.617,-82.1576,12/20/2020,37
39.4056,-78.9566,12/20/2020,32
38.5105,-81.9061,12/20/2020,38
37.6037,-81.5489,12/20/2020,36
42.6556,-90.1303,12/20/2020,27
43.3762,-90.4357,12/20/2020,28
43.746,-87.7305,12/20/2020,33
31.7328,-86.3192,12/20/2020,53
32.6041,-85.353,12/20/2020,49
59.0999,-135.5781,12/20/2020,27
36.3673,-90.4187,12/20/2020,44
33.2151,-93.2269,12/20/2020,50
35.8283,-90.6304,12/20/2020,46
36.1734,-91.4711,12/20/2020,42
34.3587,-119.1331,12/20/2020,64
38.4134,-108.263,12/20/2020,27
30.7036,-87.0143,12/20/2020,59
34.4428,-84.1733,12/20/2020,38
33.2692,-83.0005,12/20/2020,44
34.4566,-84.4903,12/20/2020,38
33.3211,-83.3718,12/20/2020,44
32.0422,-84.2043,12/20/2020,51
31.9136,-82.9311,12/20/2020,51
42.6912,-114.263,12/20/2020,35
42.5931,-116.1427,12/20/2020,40
40.1392,-88.1972,12/20/2020,35
40.4058,-91.168,12/20/2020,35
41.5099,-87.0713,12/20/2020,33
40.751,-86.8643,12/20/2020,35
41.8981,-90.5342,12/20/2020,30
40.7353,-94.2443,12/20/2020,34
41.3294,-91.7251,12/20/2020,30
43.293,-91.8508,12/20/2020,30
36.7508,-86.1925,12/20/2020,43
37.207,-86.6825,12/20/2020,44
36.5526,-89.1877,12/20/2020,45
37.4033,-84.0207,12/20/2020,40
37.5522,-85.2692,12/20/2020,42
36.9956,-86.4236,12/20/2020,44
31.5978,-92.5617,12/20/2020,53
30.2884,-91.3632,12/20/2020,53
29.7869,-92.2901,12/20/2020,54
39.3002,-76.6105,12/20/2020,35
45.5901,-84.9868,12/20/2020,34
43.9898,-84.3898,12/20/2020,33
43.6452,-84.8394,12/20/2020,34
43.9952,-85.8114,12/20/2020,33
46.0208,-86.1994,12/20/2020,33
47.7743,-96.4,12/20/2020,24
43.6696,-96.2632,12/20/2020,33
46.3623,-96.4767,12/20/2020,30
33.7993,-90.8845,12/20/2020,51
30.8554,-88.6423,12/20/2020,58
30.7738,-89.5868,12/20/2020,56
33.2731,-90.9444,12/20/2020,51
42.3494,-99.9232,12/20/2020,40
40.5304,-101.6942,12/20/2020,40
41.3939,-99.7269,12/20/2020,40
41.1944,-101.6445,12/20/2020,40
41.0503,-100.7445,12/20/2020,40
41.1411,-115.3514,12/20/2020,30
39.9778,-116.2722,12/20/2020,34
40.2871,-74.1524,12/20/2020,35
41.0338,-74.3003,12/20/2020,28
32.4579,-104.3065,12/20/2020,49
43.9954,-76.0535,12/20/2020,33
42.8175,-74.0436,12/20/2020,28
35.921,-81.1775,12/20/2020,38
47.4462,-97.1648,12/20/2020,28
40.8433,-82.2701,12/20/2020,36
38.6039,-82.5172,12/20/2020,39
41.1686,-81.1969,12/20/2020,36
41.3436,-77.0553,12/20/2020,29
41.7053,-71.2851,12/20/2020,35
34.2897,-81.6001,12/20/2020,40
43.1791,-99.2022,12/20/2020,41
44.5467,-99.0046,12/20/2020,38
44.021,-98.0921,12/20/2020,38
35.763,-89.6277,12/20/2020,46
35.5232,-87.497,12/20/2020,44
35.6157,-87.0778,12/20/2020,45
36.1387,-84.6393,12/20/2020,39
31.8413,-95.6617,12/20/2020,50
30.2656,-98.4,12/20/2020,54
28.4454,-96.5833,12/20/2020,57
33.0837,-94.3576,12/20/2020,48
31.4509,-105.3775,12/20/2020,46
28.3511,-99.0968,12/20/2020,58
31.5495,-97.2015,12/20/2020,53
29.885,-101.1466,12/20/2020,57
30.2151,-96.4103,12/20/2020,52
37.0141,-78.6614,12/20/2020,38
37.9395,-76.9419,12/20/2020,37
37.3119,-80.7172,12/20/2020,36
46.0248,-121.9532,12/20/2020,45
44.0784,-88.2121,12/20/2020,31
43.9082,-91.1118,12/20/2020,29
44.1051,-87.3138,12/20/2020,31
31.7517,-86.682,12/20/2020,54
33.7717,-85.8225,12/20/2020,48
31.6855,-87.8186,12/20/2020,54
59.5751,-135.3354,12/20/2020,21
34.5457,-93.6641,12/20/2020,44
35.9101,-93.2151,12/20/2020,39
34.9464,-92.9269,12/20/2020,43
36.6107,-121.0853,12/20/2020,54
37.2208,-121.6906,12/20/2020,54
38.0094,-108.4273,12/20/2020,24
26.9548,-81.1908,12/20/2020,70
30.7878,-85.2104,12/20/2020,58
25.6105,-80.499,12/20/2020,75
27.1844,-82.3658,12/20/2020,67
31.1973,-81.983,12/20/2020,58
30.7799,-82.1396,12/20/2020,60
34.4742,-85.3453,12/20/2020,43
30.9177,-82.7026,12/20/2020,57
31.5351,-84.2144,12/20/2020,54
34.8338,-83.9896,12/20/2020,39
33.779,-82.7479,12/20/2020,41
44.4482,-116.7978,12/20/2020,35
39.0011,-89.0179,12/20/2020,36
41.3433,-88.8859,12/20/2020,34
40.1291,-89.3653,12/20/2020,36
39.394,-87.1158,12/20/2020,37
38.3179,-85.9115,12/20/2020,42
40.5158,-85.6549,12/20/2020,36
41.325,-86.269,12/20/2020,33
41.3285,-94.4782,12/20/2020,32
40.7481,-92.4103,12/20/2020,34
43.378,-94.6694,12/20/2020,33
42.7365,-93.2714,12/20/2020,32
41.3402,-95.5449,12/20/2020,33
42.733,-93.7347,12/20/2020,33
38.4812,-98.7678,12/20/2020,45
37.5475,-101.2994,12/20/2020,40
37.553,-98.1445,12/20/2020,44
39.1895,-95.039,12/20/2020,41
37.2439,-100.3601,12/20/2020,40
39.7839,-99.8992,12/20/2020,42
38.9168,-98.7656,12/20/2020,45
38.0745,-82.7383,12/20/2020,39
37.8104,-83.827,12/20/2020,40
36.7409,-86.5815,12/20/2020,44
36.758,-84.1446,12/20/2020,38
30.2029,-90.91,12/20/2020,55
32.5772,-93.8824,12/20/2020,51
32.3045,-92.5567,12/20/2020,53
42.5838,-72.5917,12/20/2020,26
43.6484,-84.3792,12/20/2020,34
45.0241,-84.1301,12/20/2020,33
43.667,-91.5016,12/20/2020,30
46.0666,-94.9006,12/20/2020,28
32.755,-90.9886,12/20/2020,52
33.1063,-88.5658,12/20/2020,51
36.9465,-92.5159,12/20/2020,39
39.3084,-93.9957,12/20/2020,39
36.6489,-90.8671,12/20/2020,42
36.7479,-93.4678,12/20/2020,40
47.2812,-106.9822,12/20/2020,43
47.1419,-108.2266,12/20/2020,43
46.497,-109.8571,12/20/2020,37
40.8552,-99.075,12/20/2020,38
40.9099,-96.1406,12/20/2020,36
40.3874,-95.851,12/20/2020,37
39.4384,-119.5246,12/20/2020,37
40.9591,-74.0745,12/20/2020,29
39.721,-75.1437,12/20/2020,36
34.9321,-108.0003,12/20/2020,33
33.7409,-105.4491,12/20/2020,42
42.4198,-76.9386,12/20/2020,29
42.7014,-78.2286,12/20/2020,32
34.0387,-78.2277,12/20/2020,49
46.9426,-98.0702,12/20/2020,31
40.6604,-83.6641,12/20/2020,36
39.4903,-82.4834,12/20/2020,38
38.815,-82.999,12/20/2020,39
35.0529,-96.2512,12/20/2020,45
34.1051,-97.8388,12/20/2020,49
35.9142,-97.4508,12/20/2020,43
36.3038,-95.2356,12/20/2020,43
35.1584,-96.6029,12/20/2020,45
39.9141,-79.6446,12/20/2020,34
33.8926,-81.2729,12/20/2020,43
34.7488,-83.0615,12/20/2020,39
35.9927,-83.9377,12/20/2020,40
28.4236,-99.7659,12/20/2020,59
36.2728,-101.3569,12/20/2020,42
32.4301,-97.8317,12/20/2020,52
32.5989,-96.2884,12/20/2020,50
31.6206,-94.6203,12/20/2020,50
34.5322,-102.7849,12/20/2020,42
37.3707,-78.8109,12/20/2020,37
38.0303,-77.3523,12/20/2020,37
36.7022,-83.1303,12/20/2020,35
36.7202,-77.1039,12/20/2020,39
39.3121,-78.612,12/20/2020,33
37.4034,-81.1065,12/20/2020,34
43.3912,-88.2329,12/20/2020,29
31.4307,-85.6095,12/20/2020,55
34.8282,-91.5572,12/20/2020,47
35.583,-92.516,12/20/2020,42
38.322,-103.7876,12/20/2020,38
37.338,-108.5958,12/20/2020,30
33.2904,-83.9582,12/20/2020,44
33.6993,-84.7659,12/20/2020,45
33.544,-83.8552,12/20/2020,44
32.2388,-83.4819,12/20/2020,51
40.1815,-88.9019,12/20/2020,35
38.0852,-88.539,12/20/2020,40
37.5179,-88.2661,12/20/2020,42
38.7116,-88.0857,12/20/2020,38
39.306,-85.4998,12/20/2020,38
40.2272,-85.3989,12/20/2020,36
38.8398,-86.4878,12/20/2020,40
41.4008,-85.4179,12/20/2020,34
40.7379,-94.6971,12/20/2020,34
43.3735,-93.2485,12/20/2020,31
38.8966,-95.2905,12/20/2020,41
39.3494,-99.881,12/20/2020,43
37.1882,-98.0666,12/20/2020,44
38.5668,-94.833,12/20/2020,41
37.9696,-85.703,12/20/2020,44
36.8577,-88.9758,12/20/2020,45
38.3096,-83.0488,12/20/2020,39
36.8934,-87.4936,12/20/2020,44
37.2279,-86.2178,12/20/2020,43
37.7542,-85.1754,12/20/2020,42
37.7438,-83.4951,12/20/2020,39
29.4023,-89.2985,12/20/2020,60
32.0015,-91.3426,12/20/2020,52
43.9966,-86.7508,12/20/2020,36
46.4911,-94.0712,12/20/2020,26
45.9307,-96.0107,12/20/2020,31
48.7611,-95.8215,12/20/2020,19
45.5552,-94.6105,12/20/2020,29
32.7501,-88.6256,12/20/2020,52
33.4223,-88.8762,12/20/2020,50
34.7636,-88.9188,12/20/2020,48
38.2572,-94.3392,12/20/2020,40
38.2574,-90.5431,12/20/2020,40
37.6168,-93.4008,12/20/2020,39
45.8131,-109.9413,12/20/2020,38
41.113,-102.3326,12/20/2020,40
41.5641,-98.9835,12/20/2020,40
43.0085,-76.5746,12/20/2020,31
35.705,-79.2515,12/20/2020,39
35.6063,-75.7675,12/20/2020,51
35.8641,-82.7127,12/20/2020,36
34.84,-79.4773,12/20/2020,43
36.4154,-80.6865,12/20/2020,37
35.3627,-78.0048,12/20/2020,42
36.2093,-81.1654,12/20/2020,37
46.1093,-101.0475,12/20/2020,32
46.4458,-103.4625,12/20/2020,37
41.3217,-84.4864,12/20/2020,35
39.5538,-83.4593,12/20/2020,39
39.9694,-83.0083,12/20/2020,39
41.0005,-83.666,12/20/2020,36
39.726,-81.0907,12/20/2020,35
39.4257,-84.1699,12/20/2020,40
33.964,-96.2641,12/20/2020,47
34.9353,-99.553,12/20/2020,47
34.8996,-94.7035,12/20/2020,43
36.7896,-95.6133,12/20/2020,43
35.4668,-96.3278,12/20/2020,44
36.7044,-95.9062,12/20/2020,44
44.6438,-121.183,12/20/2020,45
45.2481,-123.3161,12/20/2020,48
41.5133,-79.2497,12/20/2020,32
41.3,-80.2528,12/20/2020,33
32.9798,-81.3634,12/20/2020,48
34.0285,-79.7102,12/20/2020,45
45.4117,-99.2054,12/20/2020,34
44.3923,-99.9858,12/20/2020,40
44.0634,-98.6232,12/20/2020,38
44.0173,-97.6098,12/20/2020,34
35.1539,-84.8594,12/20/2020,43
36.4016,-84.1592,12/20/2020,37
36.2552,-87.1008,12/20/2020,45
35.9822,-85.8336,12/20/2020,43
35.895,-86.897,12/20/2020,45
31.7641,-98.9985,12/20/2020,52
30.7896,-98.2012,12/20/2020,53
26.1029,-97.479,12/20/2020,63
31.7664,-106.2414,12/20/2020,49
29.5832,-97.949,12/20/2020,57
32.548,-94.3744,12/20/2020,49
26.3964,-98.181,12/20/2020,63
33.6142,-100.2505,12/20/2020,48
32.8706,-95.7954,12/20/2020,49
31.7901,-94.1426,12/20/2020,51
31.0875,-95.1533,12/20/2020,51
39.6701,-110.5904,12/20/2020,27
44.275,-72.6095,12/20/2020,25
39.1159,-77.992,12/20/2020,33
37.1371,-82.3492,12/20/2020,36
36.6794,-76.3018,12/20/2020,41
48.5089,-123.1006,12/20/2020,47
46.4566,-120.7401,12/20/2020,46
38.4598,-81.0819,12/20/2020,34
39.2792,-80.3865,12/20/2020,36
38.3325,-80.0121,12/20/2020,29
38.493,-80.4303,12/20/2020,36
45.0678,-87.0879,12/20/2020,34
45.8649,-91.1471,12/20/2020,25
44.3031,-91.3589,12/20/2020,28
32.2037,-86.2038,12/20/2020,51
33.7916,-87.3011,12/20/2020,50
55.4499,-131.1067,12/20/2020,37
33.2389,-109.2423,12/20/2020,45
34.1582,-93.6587,12/20/2020,46
37.21,-119.7499,12/20/2020,48
34.8572,-116.1812,12/20/2020,50
40.0948,-105.3984,12/20/2020,39
39.9534,-105.0521,12/20/2020,37
39.6306,-106.6929,12/20/2020,16
29.2844,-82.7835,12/20/2020,60
31.0382,-83.0632,12/20/2020,57
34.5681,-83.9988,12/20/2020,38
32.3595,-84.5296,12/20/2020,50
33.8341,-83.4377,12/20/2020,41
33.5593,-82.8752,12/20/2020,42
22.012,-159.706,12/20/2020,76
47.2185,-116.6335,12/20/2020,35
44.7715,-115.6379,12/20/2020,31
41.8946,-88.769,12/20/2020,31
40.4657,-90.2068,12/20/2020,35
40.9309,-90.2138,12/20/2020,33
39.7168,-90.2023,12/20/2020,36
42.0419,-89.3202,12/20/2020,30
40.8504,-90.6202,12/20/2020,33
39.1926,-86.2394,12/20/2020,39
39.7687,-86.5103,12/20/2020,36
42.7427,-95.6333,12/20/2020,34
43.0829,-96.1779,12/20/2020,35
39.345,-97.1689,12/20/2020,42
37.0511,-89.0092,12/20/2020,43
38.1164,-83.0975,12/20/2020,39
37.7925,-87.5726,12/20/2020,43
38.5941,-83.8281,12/20/2020,41
32.1012,-92.1142,12/20/2020,52
30.4404,-90.7275,12/20/2020,54
31.735,-93.0861,12/20/2020,54
30.1214,-91.6115,12/20/2020,54
45.5075,-69.976,12/20/2020,24
43.0886,-83.2243,12/20/2020,34
47.3258,-95.8107,12/20/2020,23
44.6519,-93.5346,12/20/2020,31
34.289,-88.6809,12/20/2020,49
34.2526,-90.2905,12/20/2020,49
34.6522,-90.3718,12/20/2020,48
40.4318,-95.4376,12/20/2020,36
38.4412,-91.5058,12/20/2020,38
40.4477,-92.1428,12/20/2020,35
48.7944,-105.5417,12/20/2020,36
47.223,-109.2233,12/20/2020,38
40.5206,-98.5,12/20/2020,37
41.5747,-97.0895,12/20/2020,36
40.8674,-99.8152,12/20/2020,40
41.5422,-100.4437,12/20/2020,40
43.2932,-71.0359,12/20/2020,27
39.0861,-74.8477,12/20/2020,42
40.8586,-74.5474,12/20/2020,28
31.8997,-108.7457,12/20/2020,45
42.2479,-78.0262,12/20/2020,30
43.4616,-74.8947,12/20/2020,28
36.0366,-78.8779,12/20/2020,39
35.5688,-83.4656,12/20/2020,38
39.0714,-83.0529,12/20/2020,40
36.7297,-98.3234,12/20/2020,44
34.2907,-98.3734,12/20/2020,48
35.9784,-99.0141,12/20/2020,44
36.6247,-96.4084,12/20/2020,44
35.7086,-99.7416,12/20/2020,45
43.9283,-122.8977,12/20/2020,49
45.5535,-123.0976,12/20/2020,47
41.3259,-75.0315,12/20/2020,26
39.9813,-79.0285,12/20/2020,30
34.5195,-82.6381,12/20/2020,39
44.4155,-100.7492,12/20/2020,40
35.5137,-86.4583,12/20/2020,44
36.0693,-88.0712,12/20/2020,45
35.3873,-85.7222,12/20/2020,41
35.4684,-86.7659,12/20/2020,45
36.5594,-85.0757,12/20/2020,42
36.47,-86.4585,12/20/2020,44
28.4161,-97.7426,12/20/2020,57
31.9008,-97.6376,12/20/2020,53
31.3189,-99.8636,12/20/2020,52
32.7439,-102.6316,12/20/2020,45
30.4795,-99.7464,12/20/2020,53
31.3005,-95.9956,12/20/2020,51
30.1622,-94.8227,12/20/2020,53
28.7833,-95.9978,12/20/2020,56
30.5742,-95.1629,12/20/2020,52
32.7359,-94.9416,12/20/2020,49
33.2191,-97.654,12/20/2020,49
41.091,-111.5779,12/20/2020,24
38.3567,-79.568,12/20/2020,29
38.1092,-76.8042,12/20/2020,38
37.7823,-79.4443,12/20/2020,36
37.2778,-79.9585,12/20/2020,37
46.5801,-122.3774,12/20/2020,45
39.4579,-78.0323,12/20/2020,32
39.466,-80.8795,12/20/2020,36
45.6669,-88.7732,12/20/2020,27
42.8701,-90.6954,12/20/2020,27
45.029,-92.4473,12/20/2020,27
41.6655,-105.7219,12/20/2020,30
61.3498,-145.0231,12/20/2020,10
35.3909,-110.3209,12/20/2020,39
32.7739,-113.9109,12/20/2020,57
34.3152,-92.9441,12/20/2020,48
34.0832,-93.991,12/20/2020,47
33.6995,-94.2298,12/20/2020,47
41.7499,-123.981,12/20/2020,53
40.6477,-123.1144,12/20/2020,45
37.2134,-106.1764,12/20/2020,12
38.9937,-103.5076,12/20/2020,38
26.1935,-80.4767,12/20/2020,76
31.5492,-82.8449,12/20/2020,54
32.1607,-83.1568,12/20/2020,51
32.7448,-81.6176,12/20/2020,50
31.7772,-84.4394,12/20/2020,53
32.1093,-82.7387,12/20/2020,51
44.8846,-116.4319,12/20/2020,31
44.9288,-113.8878,12/20/2020,20
40.8151,-90.9385,12/20/2020,33
39.8602,-88.9615,12/20/2020,36
39.637,-90.4778,12/20/2020,36
38.0874,-88.1786,12/20/2020,40
42.3374,-89.1612,12/20/2020,30
40.0499,-86.0206,12/20/2020,37
40.435,-85.0034,12/20/2020,36
39.5241,-85.7922,12/20/2020,37
40.3102,-86.0562,12/20/2020,36
41.0217,-94.6969,12/20/2020,33
42.0395,-94.8676,12/20/2020,32
43.0798,-95.1497,12/20/2020,33
42.4033,-92.7903,12/20/2020,30
41.6687,-91.5888,12/20/2020,31
41.4838,-91.1187,12/20/2020,31
40.74,-93.3326,12/20/2020,34
37.1852,-101.8095,12/20/2020,41
38.5236,-99.3092,12/20/2020,44
37.6302,-84.5459,12/20/2020,41
38.5321,-83.3733,12/20/2020,39
32.3658,-91.2407,12/20/2020,52
39.5374,-76.2998,12/20/2020,35
39.1374,-77.2031,12/20/2020,34
46.3218,-84.5206,12/20/2020,34
43.0325,-85.5474,12/20/2020,34
43.4492,-82.6428,12/20/2020,36
44.2465,-94.7336,12/20/2020,33
43.9823,-91.7767,12/20/2020,30
31.9728,-90.9154,12/20/2020,52
30.4585,-88.62,12/20/2020,59
33.6055,-90.5951,12/20/2020,51
39.7786,-93.5482,12/20/2020,37
39.8075,-91.6354,12/20/2020,36
37.8902,-90.1812,12/20/2020,40
37.1138,-90.4609,12/20/2020,42
42.4853,-96.8559,12/20/2020,37
41.5769,-97.5135,12/20/2020,36
41.1879,-97.5707,12/20/2020,36
39.5257,-118.2704,12/20/2020,42
40.7033,-119.7103,12/20/2020,29
44.6524,-71.2894,12/20/2020,25
43.9265,-71.8423,12/20/2020,25
43.3612,-72.2221,12/20/2020,26
32.1845,-107.7466,12/20/2020,45
41.9472,-74.2654,12/20/2020,28
35.8411,-77.1129,12/20/2020,41
34.5126,-77.888,12/20/2020,44
34.6392,-79.1009,12/20/2020,43
39.414,-83.8145,12/20/2020,39
41.4993,-81.1735,12/20/2020,36
40.0936,-82.4813,12/20/2020,37
41.4388,-82.1797,12/20/2020,39
40.0533,-84.2284,12/20/2020,37
41.1219,-81.5349,12/20/2020,37
34.2518,-97.2879,12/20/2020,47
36.1201,-95.9417,12/20/2020,45
44.6411,-123.9112,12/20/2020,51
40.4941,-78.7153,12/20/2020,30
40.042,-76.2502,12/20/2020,30
33.6647,-80.2179,12/20/2020,46
33.9093,-78.9767,12/20/2020,46
35.9679,-88.4517,12/20/2020,45
29.803,-98.2552,12/20/2020,57
31.2519,-96.9341,12/20/2020,52
31.3538,-102.042,12/20/2020,50
32.5589,-95.8364,12/20/2020,49
33.9911,-98.7169,12/20/2020,49
37.361,-77.0542,12/20/2020,38
37.0634,-80.7134,12/20/2020,35
47.1428,-123.827,12/20/2020,47
48.1584,-122.6705,12/20/2020,47
37.7212,-82.159,12/20/2020,37
38.2914,-80.7975,12/20/2020,34
44.9966,-88.2065,12/20/2020,31
43.0193,-88.3067,12/20/2020,30
43.8462,-104.57,12/20/2020,29
34.8102,-86.9814,12/20/2020,47
32.639,-87.2938,12/20/2020,52
33.2965,-85.4641,12/20/2020,47
32.5975,-88.2001,12/20/2020,52
36.3378,-94.2562,12/20/2020,39
35.2657,-92.6892,12/20/2020,43
38.1878,-120.5551,12/20/2020,48
29.9469,-82.1668,12/20/2020,60
28.7641,-81.7123,12/20/2020,63
27.9531,-81.6928,12/20/2020,66
34.3176,-83.8185,12/20/2020,39
31.483,-81.3702,12/20/2020,60
31.5518,-83.85,12/20/2020,54
39.3849,-88.7989,12/20/2020,36
41.0177,-87.1188,12/20/2020,35
39.1608,-86.5233,12/20/2020,38
40.3527,-87.3758,12/20/2020,36
42.3862,-94.6437,12/20/2020,33
42.8645,-91.8394,12/20/2020,28
42.1251,-91.1169,12/20/2020,29
38.8839,-94.8223,12/20/2020,41
38.9133,-101.1574,12/20/2020,40
39.138,-97.6548,12/20/2020,44
38.1522,-83.7376,12/20/2020,40
37.322,-84.9282,12/20/2020,41
37.3139,-85.882,12/20/2020,43
